id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
73,-0.029754333,-0.286740871,1.344476238,-0.750951881,0.242470976,0.168818843,0.62198913,-0.12563085,0.5667568,0.433869543,-0.358520882,0.60468495,-1.969181712,0.892461635,-1.434109328,0.544755391,0.317998369,0.382482383,-0.231826202,-0.47336411,-0.120150314,-0.178220019,-0.022319974,0.642404392,-1.149270653,-0.021023919,-0.245008473,0.296396109,10770.16,0
74,-0.366281865,0.115363536,1.069046921,-0.176429104,0.176233025,0.360213876,0.668737256,-0.137896967,0.955971728,1.450136227,-0.709496778,0.930481138,0.0929388,0.507428324,0.265441031,-0.159613692,0.694783114,-0.176749709,0.171496564,0.500771538,-0.176456694,0.176898541,-0.11578635,0.885955728,0.116714686,-0.54348408,0.828535923,1.387617541,12164.52,0
75,0.909311632,-0.376884136,0.76156972,-0.102471451,0.203968451,0.498808963,0.442804347,-0.135920268,0.436909116,0.606657906,0.087830907,2.353097492,0.592003929,0.771703361,-0.948279183,0.146852925,0.455401306,-0.048038828,-0.35489919,-0.294953035,-0.113233,0.100417068,-0.087440455,0.539585881,0.972885342,-0.828862893,-0.191254005,-0.075296654,17653.5,0
76,-0.019032924,-0.306914061,1.688717475,-0.533763248,0.183247619,0.61883205,0.621033105,-0.094741534,0.362727024,0.378830917,-0.060865449,1.303869671,-0.506813653,0.706344163,-1.087014926,0.154924087,0.518620346,0.104535789,-0.048806878,-0.145645056,-0.057326213,0.353244506,-0.089433535,0.563890577,-0.077539434,0.861152259,-0.206629634,0.005054162,22946.96,0
77,0.771866842,-0.467677988,0.513382444,-0.233816812,0.280092857,0.485258763,0.549707482,-0.143737665,0.273403484,0.611842316,0.055847663,1.58026422,0.18502574,1.133836771,0.468417245,0.543081422,0.293595109,0.006363916,-0.281621886,-0.040856875,-0.239621786,-1.151719639,0.062064446,-0.629795732,0.170125019,-2.179574518,-0.236784346,-0.014178575,7654.09,0
78,-0.026620034,-0.107611912,1.301257578,-0.391255524,0.500956526,0.324915678,0.864903661,-0.24320165,0.390231313,1.110238856,-0.077468086,0.723924858,-0.219773351,0.704773896,0.490460247,0.340067925,0.219188159,0.819708442,0.448551777,0.194021303,-0.101769814,0.493046004,-0.222899989,0.039605488,-0.372114713,-0.90352915,-0.154856461,-0.525345708,5955.97,0
79,-0.060416904,-0.251763767,0.584151903,-1.092571483,1.90297774,2.284141376,0.646567411,0.005631878,0.384774383,0.439719167,-1.10284289,0.506347094,-0.360231179,0.608625712,-0.810374928,0.442904329,0.196585733,0.311840076,-0.353534229,-0.165853904,-0.158374887,-0.313202363,-0.352566886,2.211876323,0.754650193,-1.286393349,-0.465909422,-0.38111735,11133.27,0
80,1.041838307,-0.359923705,0.75500161,-0.360205321,0.083081172,-0.125419037,0.456085596,-0.199197967,0.516363268,0.56998842,-0.737502025,0.912370628,0.459989854,0.83277634,1.206064736,0.665221921,0.311932982,-0.001479341,-0.318044293,-0.254510201,-0.207597299,-0.69076037,0.11489717,0.809591025,0.276630586,0.227021376,-0.270357094,-0.053696771,6386.16,0
81,0.948651981,-0.424615122,0.609499166,-0.141512264,0.236475232,0.644878145,0.388679368,-0.100183266,0.653169229,0.634688774,-0.263246902,0.921362376,-1.434176032,1.014897232,-0.693281078,0.264014843,0.430261417,0.182807945,-0.167058633,-0.428354944,-0.138614442,-0.144007563,-0.122112621,-0.548970387,0.979580232,-0.726078844,-0.206384946,-0.10152085,21547.98,0
82,-0.610308083,0.316313235,1.470843149,-2.141258452,0.379816781,-0.019784257,1.373467391,-0.534046786,4.014413366,5.342059823,0.469294892,0.65971502,-0.285089318,-0.214627495,0.289290731,0.297028025,-0.040743871,0.058987578,-1.060134806,2.160723498,-0.459327513,-0.207429937,-0.187757507,1.099569096,0.1391069,0.98845186,-0.51084334,-2.798421082,23637.63,0
83,-0.217974789,-1.003932373,1.790982379,-3.868896376,0.389071898,0.374935658,0.818421518,-0.372750031,1.761658519,0.565324081,0.15863295,0.983118643,-0.881167943,0.241743157,0.114207131,-0.558208624,0.290222406,1.030550507,-1.616660743,-0.978102531,-0.28938658,0.27207058,-0.384448694,-0.526124105,-0.566339259,-3.430118178,-1.313846582,-1.887605561,6748.27,0
84,0.993812974,-0.338048707,0.61910127,-0.351266077,0.197258085,0.125697734,0.449774157,-0.17346794,0.469173228,0.462202837,-0.47114192,1.05819222,0.763728858,0.531175425,1.56756911,0.571142283,0.526221154,-0.12701809,-0.713752707,-0.235703612,-0.205364371,-0.640930263,0.127719924,0.127366697,0.173345953,0.287840311,-0.243074261,-0.028990971,19010.77,0
85,-0.858233939,-2.328767598,3.513551624,-0.252161356,1.927177994,0.18589933,-0.240136833,0.004038462,1.955437521,0.365731875,-0.391563548,1.713899731,-0.971656912,0.200630269,-2.217934337,0.344116784,0.408389284,0.074876766,-1.740148756,-1.187256997,-0.122257003,0.78546918,-0.956653995,-0.177777001,0.594269696,-0.724160976,0.453320021,-1.208399858,12609.99,0
86,-0.093305507,-0.172688959,0.953721636,-0.742244957,0.611414772,-0.41285344,0.747016685,-0.154283067,0.084423761,0.226783791,0.099188211,0.448453515,-1.586894564,0.402189269,-0.357451475,1.075168771,0.607931757,0.978212673,-0.796561945,-0.266799881,-0.089036703,-0.149549733,-0.202785776,0.848402077,-0.126456053,0.381733541,-0.20596057,0.221059151,1122.92,0
87,-0.116567967,-0.115913123,1.29097005,-0.168148793,0.261843643,0.664570684,0.580082606,-0.079266877,0.47765728,0.85105632,-0.186643145,0.571959573,-1.953837438,0.978113119,-0.326483091,0.004084113,0.606795633,0.319072467,0.59994765,-0.032191746,-0.112860514,0.157783223,-0.156219498,0.022847667,-0.303724924,-0.568412723,0.232232165,0.566590852,23557.97,0
88,0.24525798,-0.462467625,0.275852024,-2.710143677,1.629560595,1.897509065,0.608667306,-0.091457154,1.126666642,0.324998916,-0.485657369,0.626981703,-0.036569172,0.679006052,2.0645668,0.252783456,0.19424549,0.443304458,0.799498475,0.006755435,-0.200550946,-0.43296816,-0.005110806,2.252265231,-0.497698983,-0.695149094,-0.656521278,-1.158912457,14643.66,0
89,-0.09325567,-2.193612187,0.135176645,-0.613491479,-0.27215138,0.731707935,0.720023465,-0.222206335,0.044714871,0.605698227,-1.037932941,0.498930364,1.689813925,0.572389434,1.467283799,1.589145798,0.481424129,-0.324884128,-0.218515427,2.148223111,0.239822271,-0.018999963,-1.105874524,-1.099932127,0.076668871,-0.484251098,-0.427147624,0.402024506,4475.43,0
90,0.771476089,-0.50093193,0.433983342,-0.419040801,0.245162291,0.242452682,0.613647488,-0.178854335,0.176127114,0.590438254,0.222152012,2.031839682,0.767183233,1.08014605,0.239468062,0.415647489,0.359729865,-0.169359254,-0.223078495,0.054261294,-0.188202115,-0.850039394,0.005131952,0.099590985,0.170172844,0.312561548,-0.320461945,-0.046078037,7158.11,0
91,0.885847307,-0.429765232,0.634945367,-0.104792827,0.087583966,-0.040656482,0.507204591,-0.19522386,0.529102828,0.616169983,-0.953484867,0.549533587,-0.407915096,0.979516286,1.180648622,0.585073579,0.308050594,0.324853737,-0.656085417,-0.165048936,-0.057043777,0.110315596,-0.201438209,0.830722623,0.964723652,-0.682918035,-0.239318166,-0.01353901,18526.43,0
92,0.916060199,-0.372281656,0.769567683,-0.050464292,0.15993811,0.276527272,0.487450572,-0.171934305,0.583937375,0.533619837,-0.674106769,1.565478944,0.707506901,0.664374231,-0.264313564,0.049386144,0.559598261,-0.295611,-0.658945629,-0.278177686,-0.127373856,0.012243552,-0.071746301,0.94278015,0.991713462,-0.809020467,-0.189351443,-0.041447494,7665.91,0
93,-0.172171068,-0.129961507,2.134849935,-0.709075596,0.142191646,0.393779108,0.512974178,-0.085914007,0.552421268,0.533427264,-0.864356045,0.288731042,-0.975001186,0.756297571,1.935712797,0.5736468,0.393232805,0.141844853,-0.642234934,0.019894784,-0.142745397,-0.197556352,-0.161436501,0.143200883,0.045434419,0.670213989,0.243301375,0.374425033,19333.92,0
94,1.002199594,-0.478762228,0.060914902,-0.497576827,1.375323177,2.276760572,0.304461192,0.046949124,0.599758112,0.585425707,-0.979668832,0.781121757,-0.146302075,0.814633252,-0.20490522,0.407929015,0.288777617,0.270907225,0.084198932,-0.147886312,-0.1710474,-0.482563616,-0.173911374,2.247867438,1.416310958,-0.7878459,-0.214479731,-0.05891998,17403.32,0
95,-0.055979687,-0.310783015,1.980155773,-0.770675774,0.312768631,0.270440018,0.811923269,-0.19108561,0.51001276,0.311018883,-0.73226848,1.116519688,0.457327394,0.454943834,-0.681656503,0.193441725,0.441933506,-0.341725971,-0.932183031,-0.097566552,-0.166390566,-0.258733376,0.067766612,0.893574125,-0.64438522,0.183729079,-0.343242882,-0.324027709,1290.82,0
96,0.800686419,-0.322303701,1.003228093,0.224277934,0.40000894,1.203140203,0.342784291,-0.032176615,0.114132035,0.817328659,-0.216455504,0.888364855,-0.152228623,0.955882821,2.098787379,0.19453517,0.689004179,-0.791676089,-2.70193247,-0.472999614,-0.166166614,-0.403328359,0.345434294,-1.16673364,-0.402562352,-0.511822605,-0.158490871,-0.049829449,16429.13,0
97,-0.05436445,-0.390805573,1.565231496,-0.11164597,0.709466346,0.275139916,0.608528004,-0.182188377,0.379676242,0.554674778,-0.980966962,0.831169415,0.220618033,0.596732753,-0.017749111,-0.08461359,0.581792897,-0.10144097,0.154151061,0.065695914,-0.087837424,0.273837096,-0.038840951,0.236587491,-0.50776968,-0.837374018,-0.224968331,-0.219843364,14320.51,0
98,-0.294873183,-0.177474644,2.596990064,0.45542739,0.039650134,0.621386997,0.428863532,-0.129218223,0.330483046,1.226840955,-0.986024584,0.55060345,0.288612956,0.396361959,0.548134826,0.319426252,0.52630041,0.322421501,0.520812734,-0.192072328,-0.159844436,0.291760334,0.320325629,1.555029554,-0.435256687,0.281251778,-0.578817499,-0.927020967,23504.71,0
99,1.019271809,-0.381152288,0.740490931,-0.355193459,0.071304472,-0.124356005,0.45602367,-0.196476293,0.541127746,0.570630962,-0.772506125,0.794731502,0.18398614,0.868759762,1.248723029,0.677114752,0.315882447,0.018453219,-0.318505555,-0.243048989,-0.205551196,-0.716747481,0.104868654,0.78327868,0.253833828,0.226514771,-0.275370993,-0.049362692,13414.6,0
100,0.956447951,-0.431989128,0.781047356,-0.400616032,0.081812289,0.269328928,0.360035773,-0.116315708,0.501603336,0.644301954,0.139873486,0.872856835,-1.3994872,1.235138984,0.844035506,0.610822987,0.368807046,0.097508126,-0.436222515,-0.392663441,-0.177250343,-0.583301522,0.17860485,0.379961324,-0.031123609,0.23848486,-0.268247022,-0.089962975,21927.91,0
101,-0.092274642,-0.286460902,1.848363061,-0.627091787,0.262976322,-0.240023013,0.689727743,-0.17374544,0.414473743,0.2901566,-0.880177417,0.998376653,0.065862925,0.600476049,-0.963314829,0.286989847,0.433414398,-0.123326027,-0.638727818,-0.197699901,-0.126282422,-0.184595033,-0.005433541,2.079748324,-0.354713614,0.142129528,-0.169695933,0.223973221,14827.26,0
102,0.358841538,0.194146171,-0.030205101,-0.02210617,0.67913675,-0.883826734,1.029794209,-0.321296613,0.703608955,0.654106859,0.140134323,0.556783857,0.741928703,-0.507464159,1.224000849,0.743387869,1.759124113,1.246822399,-0.844690103,0.509595064,-0.221825905,-0.043277825,0.070121177,1.255726821,-0.71419714,-1.186256206,0.063293209,-0.687480934,21164.33,0
103,-0.039106299,-0.34289774,1.461699381,-0.148498785,0.261805382,0.958898016,0.925576973,-0.142916069,0.244270967,0.564730871,-0.256012239,0.547804319,-1.435156845,0.869200595,-0.299323431,0.025759064,0.524943195,0.399828352,0.734827588,0.213187501,-0.084585617,0.11067485,0.04126613,-0.566960921,0.131615207,-0.50542538,-0.330022311,-0.38277013,16839.36,0
104,-0.360111261,0.250719497,0.471866069,-0.80865933,0.959964184,0.357104007,0.794118118,-0.830338709,0.743879977,0.989055546,-0.782481588,0.646762079,1.737845377,-0.178968417,0.822402736,0.657695855,0.577815709,0.650156549,-0.116965396,-0.088913508,0.62801439,-0.811158527,-0.270534153,-1.264055153,0.057078401,0.462352956,-1.123128972,-2.402109255,6393.19,0
105,-0.459579854,-0.120133903,0.208095723,-1.340607075,1.791293288,2.142245333,0.503184954,-0.266906508,1.081301668,1.477836714,-0.430139739,0.377513024,-0.01249767,0.24522707,1.585979437,0.83490331,0.229383868,0.430006954,0.050673682,-0.277843548,-0.059154699,-1.053559487,0.50777015,2.03624281,0.267405495,0.091070923,-0.39530316,-0.739889417,11306.32,0
106,0.025263218,-0.465335882,2.163709014,-0.614590212,0.047408872,0.731943416,0.329045281,-0.05155011,1.387797456,0.23674164,-1.698867117,0.755839109,-0.801329445,0.306806769,-1.564510861,0.205000668,0.556833157,-0.036052901,-0.848949248,-0.369909735,-0.043714394,0.701092021,-0.116979113,0.331078262,-0.458748145,1.07582863,-0.157772656,-0.000942238,21148.3,0
107,1.103247667,-0.652641345,0.699544321,-1.110761506,-0.003569994,0.443684736,0.20632564,-0.123169868,-0.01350767,0.958886677,0.05557088,0.610877302,-0.055539458,0.753921454,0.4040582,1.496361774,0.492249072,-0.386889625,0.341352768,-0.109414861,-0.118911744,-0.273258882,0.087729652,-0.557739033,0.181953023,-1.096225018,-0.214824474,-0.085049314,12787.03,0
108,0.960810103,-0.056028061,-0.039864375,-0.050925945,0.783444194,-0.143242663,0.677862395,-0.183142947,0.062725132,0.10933442,0.554784383,1.111449123,0.471288882,-0.308832534,0.60422714,1.173969888,1.740491213,1.436942444,-1.037619042,-0.180217808,-0.153314419,-0.248372167,-0.222799554,-0.490577975,1.228080412,-0.671685756,-0.172304635,0.104566615,23895.96,0
109,1.024336292,-0.347236879,0.517795618,-0.153023612,0.409223399,0.658361749,0.474887495,-0.158230055,0.602211873,0.534889099,-1.43225615,1.35253437,1.269934716,0.592065388,-0.21900676,0.1862548,0.405827842,-0.147721558,-0.263069576,-0.269605369,-0.163142509,-0.145034547,-0.197127045,-1.194998632,1.300037199,-0.62085623,-0.182762429,-0.078992288,20059.7,0
110,0.775218231,-0.570858125,1.380519271,0.087883687,-0.096844375,0.645328764,0.287347984,-0.094935356,1.389051253,0.42813145,-1.088144896,1.491381461,-0.592932638,0.413348328,-1.676342828,-0.110639476,0.830391496,-0.418938801,-0.251750145,-0.290882878,-0.245287587,-0.638097269,0.078730373,1.277625896,0.448704308,-1.366606456,-0.146450247,0.005811237,2685.12,0
111,0.949317378,-0.415598882,0.534784718,-0.171299537,0.340608617,0.773318258,0.416081136,-0.109860414,0.563420514,0.618357612,-0.329614062,1.351307549,-0.253469078,0.8590512,-0.781237793,0.291972346,0.370392605,0.175492987,-0.062068242,-0.316082082,-0.139951455,-0.130178896,-0.190733352,-1.097491368,1.117855054,-0.6820517,-0.201633758,-0.099218218,7927.69,0
112,0.861594944,-0.401676635,0.567365291,-0.177253634,0.439827691,0.988439574,0.420547726,-0.071366441,0.567908017,0.500001845,-0.295231433,1.156147712,-0.470552712,0.975773295,1.335753745,-0.270557245,0.948420936,-0.770315362,-1.848720605,-0.512134128,-0.062298266,0.536420546,-0.000372794,-1.05419149,0.714759617,-0.38050032,-0.143549818,-0.097235171,8950.46,0
113,0.861594944,-0.401676635,0.567365291,-0.177253634,0.439827691,0.988439574,0.420547726,-0.071366441,0.567908017,0.500001845,-0.295231433,1.156147712,-0.470552712,0.975773295,1.335753745,-0.270557245,0.948420936,-0.770315362,-1.848720605,-0.512134128,-0.062298266,0.536420546,-0.000372794,-1.05419149,0.714759617,-0.38050032,-0.143549818,-0.097235171,7014.17,0
114,0.861594944,-0.401676635,0.567365291,-0.177253634,0.439827691,0.988439574,0.420547726,-0.071366441,0.567908017,0.500001845,-0.295231433,1.156147712,-0.470552712,0.975773295,1.335753745,-0.270557245,0.948420936,-0.770315362,-1.848720605,-0.512134128,-0.062298266,0.536420546,-0.000372794,-1.05419149,0.714759617,-0.38050032,-0.143549818,-0.097235171,6281.15,0
115,0.861594944,-0.401676635,0.567365291,-0.177253634,0.439827691,0.988439574,0.420547726,-0.071366441,0.567908017,0.500001845,-0.295231433,1.156147712,-0.470552712,0.975773295,1.335753745,-0.270557245,0.948420936,-0.770315362,-1.848720605,-0.512134128,-0.062298266,0.536420546,-0.000372794,-1.05419149,0.714759617,-0.38050032,-0.143549818,-0.097235171,2755.9,0
116,-0.280925202,-0.355563453,3.717800622,0.547198182,-0.126230344,1.401914784,0.259504368,-0.049829687,0.716843562,0.779750798,-1.329564959,1.009707677,0.582277896,0.128428079,-0.924144276,-0.015768529,0.864582388,0.100478668,0.506053427,-0.341822058,-0.051707215,1.068566444,-0.030850455,1.058972092,0.129536976,1.116476879,-0.337479072,0.173354529,6340.07,0
117,-0.169139976,-0.274293416,1.741933724,-0.533936355,-0.120737342,0.396361412,0.324778644,0.005069186,0.538502841,0.398747149,-0.243522242,0.790059989,-1.207115825,0.906658336,-0.298408863,0.840693041,0.350432497,0.990065629,-0.103881187,-0.452551089,0.021426131,0.779591962,0.128457116,1.174629464,-1.003675582,0.719118343,-0.315294379,0.044209961,10910.36,0
118,-0.161200073,-0.368374848,1.675506584,-0.838725385,0.494592468,0.787982854,0.767504031,-0.107239556,0.437297586,0.427059821,0.023332866,1.341047258,-0.411132564,0.628417831,-1.025297336,0.15335502,0.442425127,-0.217079064,-0.910050875,0.084080923,-0.131499006,-0.028847343,0.05013311,-0.459997081,-0.225461826,0.323195568,-0.090429088,-0.25263801,22622.46,0
119,-0.208881385,0.0119898,0.552887528,-0.244590247,0.306129587,1.015189778,0.377643283,0.151661869,0.172551705,0.386731694,-0.525368539,1.171601202,-0.353777919,1.383960196,1.302388617,-0.314297063,1.220467106,-0.658175791,-1.144863297,-0.496930798,0.020992591,0.983130787,0.136232093,-1.05686479,-1.182101798,-0.521162949,-0.066921378,0.181055633,19840.39,0
120,-0.214426936,-0.520848984,1.160237275,-1.430520652,0.8497806,0.278302734,0.926173677,-0.246743169,0.669208961,0.510794885,-1.304454229,0.358549643,0.139525742,0.50561421,0.855808327,0.653606883,0.186957531,-0.095405674,-0.615860859,-0.125224138,-0.251636951,-0.416881497,0.521181145,-1.516790427,-0.308930594,1.464374863,-0.323465918,-1.032093683,4137.67,0
121,0.024850053,-0.20524056,1.718032929,-0.706419093,0.276454723,0.352052784,0.68162704,-0.135777967,0.327352357,0.626290281,0.107951261,0.536226031,-1.671377914,1.000359539,0.644992705,0.486768166,0.346067662,0.188309192,-0.317205832,-0.109070248,-0.185042916,-0.428393428,-0.010449411,0.353261072,-0.720406519,0.122475646,-0.118322331,-0.382385389,19347.96,0
122,-0.043993902,-0.439569374,1.123383224,-1.588967518,0.062560161,-0.026641075,0.627677243,-0.389061698,-0.172399451,0.873682475,-0.149566994,0.26437643,-1.840831295,1.020427606,-0.520106104,-0.062454071,0.340942668,1.605857195,-1.109314948,-0.963658842,0.061238319,-0.710018528,-0.123280323,1.071331486,-1.110591857,1.526259361,-0.261188717,-0.385994495,17562.6,0
123,0.076808925,0.020597958,1.497227442,0.276368864,0.505278153,0.712937247,0.661242145,-0.139590309,-0.24440286,1.010365458,-1.595167164,0.380454069,1.036674576,0.74542056,1.557267131,0.652956055,0.312611941,0.417111543,0.774128504,0.187579082,-0.20600138,-0.583972441,-0.150672401,-1.07065123,-0.49259729,0.059452941,0.231773924,0.368775095,17206.57,0
124,-0.358665896,-0.370484234,0.795604839,-1.434582102,0.612115389,0.268963451,0.777973903,-0.159582395,0.696353109,0.549289202,-1.400739847,0.445745933,0.210590046,0.614874181,0.848717309,0.748126278,0.225740937,-0.098855949,-0.64604759,-0.271295424,-0.268676115,-0.468305123,0.245142473,-1.487670138,-0.294354055,1.471982213,-0.269734476,-1.097701987,18858.72,0
125,-0.033167293,-0.366123225,2.302486746,-1.994598464,0.161758362,-0.025269018,0.806982461,-0.298528935,1.261026903,0.393599257,0.179709874,0.693634924,-1.249155021,0.605853786,1.429142548,0.192841412,0.264759958,0.830895167,0.667358745,-0.027021475,-0.100706156,0.3657317,-0.458836796,1.188887405,0.188509578,-0.112755803,-0.959754824,-1.588723498,22984.34,0
126,-0.491009432,-0.25094324,0.493709043,-1.430515389,0.376938601,0.276274431,0.672059183,-0.0669251,0.714181784,0.578958335,-1.502798942,0.53775995,0.285532731,0.741205616,0.83880377,0.849044366,0.265573185,-0.094399131,-0.679611145,-0.339316907,-0.276883068,-0.510708716,0.143030883,-1.473659246,-0.224396215,1.479853062,-0.250755999,-1.14896355,22021.62,0
127,-0.05496957,-0.309793395,1.30858512,-0.788274014,0.487521802,0.271066325,0.682013945,-0.144299427,0.542846768,0.294452191,-2.097743279,0.387592506,-0.56512966,0.642820267,-0.778614668,0.541805324,0.298562565,0.168005928,-0.179176699,-0.19867096,-0.166240052,-0.467632329,-0.150789369,-0.753777855,-0.103612224,0.334156985,-0.180427255,0.18559796,432.72,0
128,-0.610753925,-0.14976517,0.30254424,-1.421329794,0.286041116,0.170879172,0.46965885,0.04277151,0.741785054,0.625940395,-1.617952131,0.656600874,0.352774987,0.896604866,0.817414861,0.931334058,0.31080625,-0.088193201,-0.714751135,-0.319531148,-0.270996695,-0.563317578,0.045424959,-1.468704115,-0.161035759,1.478825777,-0.298853404,-1.130311251,14760.58,0
129,0.919287395,-0.372638884,0.671295302,-0.163015992,0.132640892,-0.06629535,0.545658705,-0.209315803,0.429484137,0.574140925,-0.746819799,1.086363932,0.773897789,0.854550169,1.072169178,0.551377287,0.294201626,0.08214166,-0.490871991,-0.130632982,-0.156792157,-0.481850059,-0.034696919,0.806178197,0.675704947,-1.434771461,-0.225262925,-0.00512076,3570.79,0
130,-0.709853061,-0.0271244,0.115589149,-1.427485212,0.043626283,0.24978806,0.450545919,0.138621312,0.745041163,0.642166414,-1.725163687,0.758382009,0.428995945,1.05527663,0.802997041,1.049990576,0.352109037,-0.077502308,-0.745289615,-0.3824842,-0.280544401,-0.578903744,0.15699996,-1.470123269,-0.010497631,1.497879986,-0.274901699,-1.208013554,7224.45,0
131,-0.105324292,-0.030734593,-0.107668358,-0.506084315,0.002370217,-0.017038103,-0.045318104,-0.066293098,-0.404339383,-0.318026092,0.16109644182976735,-0.444783261,1.1759192803027363,-0.810527939,-0.206908375,-0.690792525,-0.33013929,0.2568862943482811,-0.707281393,-0.151060814,-0.081948847,-0.52448599,-0.085054888,0.6866937723951316,-0.466057404,0.8227960558288342,0.11149537237917281,0.4388998206412933,10878.77,1
132,0.38550461959438564,-0.043359086,-0.101942259,0.36226948506853135,-0.126504069,0.19222397812546987,-0.212084203,0.010828734,-0.183694904,-0.261586441,0.5217000329118804,-0.46074309,-0.276368144,-0.572631688,-0.29560579,-0.400506731,-0.649377836,-0.202163408,0.16722179539814663,0.17490467580838975,0.090677616,0.068395768,-0.285370762,-0.74626535,1.269842105010977,-0.082142757,0.5078651571932876,0.598913036,1003.27,1
133,-0.217038367,-0.90893201,0.4775572878622269,-0.090464938,-0.197856777,0.6670941336238558,0.7105526086450424,-0.116488924,0.15544606154675475,0.2161891933008413,0.22844017732605035,-0.109212398,-1.902696126,0.2992975969885467,1.4979131478914358,0.11169627697445236,0.040444796210157244,0.5356819039762484,0.21750768226147987,1.137273457234732,0.167407447,0.5821281455325829,0.9996399529319927,-0.092741185,-0.381120902,1.5308442274272467,-0.407072348,-0.256206968,6219.5,1
134,-0.388680446,0.00312807,0.46978265583092926,-0.285479327,0.6823989646182591,0.091774996,0.1595601832243382,-0.763108519,0.48270681937390486,0.5405215328728111,-0.539146219,0.1386888018577804,-1.919047882,0.31550815433279783,2.1291527260940306,0.4161110653621223,1.3361076866909158,0.5406750594248857,0.080846974,-1.222695307,0.8924901214588514,-1.025104048,-0.162935728,-0.110317834,-0.560146979,1.1005722687772252,0.5264571438370048,0.2563768261641917,5502.29,1
135,-0.372562241,-0.025941512,-0.580366305,0.041306267,-0.438681001,0.33673874388014124,1.0782302724198511,-0.125784444,0.3775973049698248,-0.182289205,0.27382602604690776,-0.545506782,0.6359974356556711,-0.075393981,0.012507267698344114,-0.243580378,-0.010354794,0.21248191558261362,0.38969036822613196,-0.64678862,-0.055959084,0.4767617640626122,0.3782004198273924,0.3256682781879499,-1.288792594,-1.659807376,0.21611039351123112,-0.375239879,4827.16,1
136,-1.478088448,0.3451724605750716,-1.221547228,1.6955804954427156,-0.80847502,-0.884117072,-1.991144266,-0.086184013,-1.210785431,-1.380501179,1.8188200285949832,-1.47673906,0.7417614788210731,-1.175536752,1.1990526291696226,-1.584899343,-1.704686466,-1.903778615,1.026956664416713,-2.342178136,-0.420888129,-0.672483526,-11.0521344,0.793761607,-5.196540796,0.2754250219023715,3.9807629295798064,-2.2179943,7946.12,1
137,-0.530322887,0.05714386,-0.119110911,0.2860728634180899,-0.222547264,0.043733932,0.1890598082466651,-0.20835877,0.23703298524400299,-0.117795077,0.2850525018547665,-0.427196542,0.6269531944375215,-0.759019684,0.9279082919105954,-0.536819276,-0.36816799,-0.358922423,0.33715026309744955,-0.589825572,0.03051027,0.23034494182941145,0.1556874254875833,0.42210071034962987,0.10285807310305552,-1.437915575,-1.27514872,0.8177497990233425,13925.37,1
138,-0.237148746,0.21161165952205918,-0.081162871,0.022851801361711544,-0.124101117,-0.446852063,-0.090926743,0.064965587,-0.442858014,-0.443128554,0.4657950481295783,-0.515042724,-0.457764878,-0.489189734,0.766878175,-0.60493935,-0.50784904,-0.577992409,0.087510951,0.052254372,0.12160932049474392,0.12271049199518864,-0.053334112,0.5475203809697502,-0.329004657,0.2609109050757905,0.3112882020111429,0.4898697387302837,2035.42,1
139,-0.863292624,0.5792362772877178,-0.683156721,0.6442862790344801,-0.618861825,-0.092434837,-0.759152126,0.032347114,-0.64278628,-0.820916659,0.7558582480189036,-0.982383212,-0.978482136,-0.932767007,0.8706316738290102,-1.321610001,-1.014165378,-1.369433597,0.6934039100108861,-0.510731602,0.8824686726518978,-0.067186883,0.2674624345519875,-0.184262533,-0.60553651,-0.578379288,-0.388418108,-0.212230992,9298.36,1
140,-0.841590998,0.493823152,-0.905882165,0.6379173791107721,-0.416368911,-0.706735873,-0.546399807,-0.021020474,0.063293761,-0.645036504,1.0744665937348106,-1.178095781,1.5645472733323007,-1.034404576,-0.022491089,-1.057668996,-0.948836188,-0.82964071,0.4861710624907115,-0.823182794,0.46440440221763896,0.4676338796679083,0.36077715904498225,1.0426907500414113,-0.438066583,-0.365202886,-1.476973384,1.6025411799640463,22760.99,1
141,-1.266141884,1.0122473339677884,-1.435256412,1.6808180231496002,-1.492619547,-1.905805782,-1.658596938,1.2434662816864037,-1.507122333,-1.934532336,1.7635654324834742,-1.790757483,0.48475941353015983,-1.789988147,0.40116991087055276,-2.00757388,-2.016008258,-1.916076067,2.458004077845649,0.10759351882379635,0.792522307,0.4385163050577263,-0.812265412,0.9905733342450986,-0.578563159,0.3541084857449174,0.2859592673528761,0.023227326209611876,4814.13,1
142,-0.804551324,0.14575937765451238,-0.64565185,0.069049695,0.020950282,-0.627538967,-0.457162595,0.005706491,-0.46283574,-0.636304055,0.7159353302651625,-0.584794824,0.8939444920651397,-0.852327795,-1.392967737,-0.825507252,-0.868691785,-0.676756204,0.7198811043946336,-0.150575248,0.069130111,0.6255273915189303,-0.613086236,-0.501128878,-0.255355182,0.5444433948181835,-0.348705288,-0.057319574,9638.49,1
143,0.10610030049136349,0.077946803,-0.666033873,0.067415783,-0.157967761,-1.09752362,-0.203627915,-0.079754103,-0.023511959,-0.611698537,0.4759693365951974,-0.78281563,-0.957735637,-0.892086977,1.1444612945649106,-0.664199869,-0.615688411,-0.583340202,0.1833893695035055,0.051594830681026396,0.096932997,-0.671832144,0.1074482639119673,-0.181019957,-0.03432253,-0.141876001,0.016418616865015733,1.0647971642231697,8517.93,1
